TABNAME,COLNAME,TYPENAME,LENGTH,SCALE,DEFAULT,NULLS
HMIN_PP_METRICS_SHIFT_VW,PROCESS_POINT_DESCRIPTION,CHARACTER,128,0,,Y
HMIN_PP_METRICS_SHIFT_VW,PROCESS_POINT_ID,CHARACTER,16,0,,N
HMIN_PP_METRICS_SHIFT_VW,PROCESS_POINT_NAME,CHARACTER,32,0,,N
HMIN_PP_METRICS_SHIFT_VW,PROCESS_POINT_TYPE,INTEGER,4,0,,Y
HMIN_PP_METRICS_SHIFT_VW,PRODUCTION_DATE,DATE,4,0,,Y
HMIN_PP_METRICS_SHIFT_VW,REPAIRS_PRODUCT_ENTRY,DOUBLE,8,0,,N
HMIN_PP_METRICS_SHIFT_VW,RPU,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,RPU_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,RSS,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,RSS_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,SCRAP,DOUBLE,8,0,,N
HMIN_PP_METRICS_SHIFT_VW,SHIFT,CHARACTER,2,0,,Y
HMIN_PP_METRICS_SHIFT_VW,SHIFT_END_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_PP_METRICS_SHIFT_VW,SHIFT_START_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_PP_METRICS_SHIFT_VW,SITE_NAME,CHARACTER,16,0,,Y
HMIN_PP_METRICS_SHIFT_VW,SS,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,SS_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_SHIFT_VW,TRACKING_POINT_FLAG,SMALLINT,2,0,,Y
HMIN_PP_METRICS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_PP_METRICS_TBX,DEFECTS,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,DEFECTS_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,DEFECTS_PRODUCT,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,DEFECTS_PRODUCT_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,FIRST_PRODUCT_ID,VARCHAR,17,0,,Y
HMIN_PP_METRICS_TBX,INSPECTED,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,LAST_PRODUCT_ID,VARCHAR,17,0,,Y
HMIN_PP_METRICS_TBX,OUTSTANDING_PRODUCT,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,OUTSTANDING_PRODUCT_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,PP_METRICS_ID,BIGINT,8,0,,N
HMIN_PP_METRICS_TBX,PROCESS_POINT_ID,VARCHAR,16,0,,N
HMIN_PP_METRICS_TBX,PRODUCTION_DATE,DATE,4,0,,N
HMIN_PP_METRICS_TBX,REPAIRS_PRODUCT_ENTRY,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,SCRAP,DOUBLE,8,0,,Y
HMIN_PP_METRICS_TBX,SHIFT,CHARACTER,2,0,,N
HMIN_PP_METRICS_TBX,SHIFT_END,TIMESTAMP,10,6,,Y
HMIN_PP_METRICS_TBX,SHIFT_START,TIMESTAMP,10,6,,Y
HMIN_PP_METRICS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_REPAIR_METHODS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
HMIN_REPAIR_METHODS_TBX,DEFECT_TYPE_NAME,VARCHAR,45,0,,N
HMIN_REPAIR_METHODS_TBX,INSPECTION_PART_NAME,VARCHAR,32,0,,N
HMIN_REPAIR_METHODS_TBX,MODEL_CODE,CHARACTER,3,0,,N
HMIN_REPAIR_METHODS_TBX,REPAIR_METHOD_NAME,VARCHAR,64,0,,N
HMIN_REPAIR_METHODS_TBX,REPAIR_TIME,INTEGER,4,0,0,Y
HMIN_REPAIR_METHODS_TBX,SECONDARY_PART_NAME,VARCHAR,20,0,,N
HMIN_REPAIR_METHODS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_SCHEDULE_PLAN_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_SCHEDULE_PLAN_TBX,LOCATION_LEVEL_ID,CHARACTER,16,0,,N
HMIN_SCHEDULE_PLAN_TBX,PLAN_END_TIME,TIMESTAMP,10,6,,Y
HMIN_SCHEDULE_PLAN_TBX,PLAN_QTY,INTEGER,4,0,,N
HMIN_SCHEDULE_PLAN_TBX,PLAN_RATE,DOUBLE,8,0,,Y
HMIN_SCHEDULE_PLAN_TBX,PLAN_START_TIME,TIMESTAMP,10,6,,Y
HMIN_SCHEDULE_PLAN_TBX,PRODUCTION_LOT,CHARACTER,20,0,,N
HMIN_SCHEDULE_PLAN_TBX,SCHEDULE_ID,BIGINT,8,0,,N
HMIN_SCHEDULE_PLAN_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_SWAT_TBX,ALIGNMENT_JUDGEMENT,CHARACTER,1,0,,Y
HMIN_SWAT_TBX,ALIGNMENT_MACHINE_SETTING,CHARACTER,5,0,    0',N
HMIN_SWAT_TBX,COLLECT_STATUS,CHARACTER,10,0,UPDATING',Y
HMIN_SWAT_TBX,COLLECT_TIMESTAMP,TIMESTAMP,10,6,,N
HMIN_SWAT_TBX,COLUMNS_UPDATED,INTEGER,4,0,,Y
HMIN_SWAT_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_SWAT_TBX,CYCLETIME_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFTFRONT_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFTFRONT_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFTREAR_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFTREAR_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFT_FOG_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFT_FOG_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFT_HL_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_LEFT_HL_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHTFRONT_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHTFRONT_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHTREAR_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHTREAR_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHT_FOG_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHT_FOG_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHT_HL_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_RIGHT_HL_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FINAL_STRNG_WHEEL_ANGLE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,FRONTTRIES_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,HEADLIGHT_JUDGEMENT,CHARACTER,1,0,,Y
HMIN_SWAT_TBX,HEADLIGHT_MACHINE_SETTING,CHARACTER,5,0,    0',N
HMIN_SWAT_TBX,LEFTFRONT_TORQUE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,LEFTREAR_TORQUE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,MACHINE_NO,CHARACTER,1,0,,N
HMIN_SWAT_TBX,PLANT_CODE,CHARACTER,3,0,,N
HMIN_SWAT_TBX,PRESET_LEFTFRONT_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFTFRONT_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFTREAR_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFTREAR_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFT_FOG_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFT_FOG_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFT_HL_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_LEFT_HL_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHTFRONT_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHTFRONT_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHTREAR_CAMBER_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHTREAR_TOE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHT_FOG_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHT_FOG_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHT_HL_HORIZ_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_RIGHT_HL_VERT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,PRESET_STRNG_WHEEL_ANGLE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,REARTRIES_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,RIGHTFRONT_TORQUE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,RIGHTREAR_TORQUE_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,SWAT_ID,BIGINT,8,0,,N
HMIN_SWAT_TBX,SYMMETRY_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMEDRIVEON_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMEEMPTY_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMEFRONT_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMELEAVING_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMEREAR_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TIMESETUP_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,TOTALTIME_QTY,REAL,4,0,0,Y
HMIN_SWAT_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_SWAT_TBX,VIN,CHARACTER,17,0,,N
HMIN_TEMPLATES_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
HMIN_TEMPLATES_TBX,FORM_ID,VARCHAR,32,0,,Y
HMIN_TEMPLATES_TBX,REVISION_ID,INTEGER,4,0,,Y
HMIN_TEMPLATES_TBX,TEMPLATE_DATA,BLOB,10485760,0,,Y
HMIN_TEMPLATES_TBX,TEMPLATE_DESCRIPTION,VARCHAR,128,0,,Y
HMIN_TEMPLATES_TBX,TEMPLATE_NAME,VARCHAR,40,0,,N
HMIN_TEMPLATES_TBX,TEMPLATE_TYPE,VARCHAR,32,0,,Y
HMIN_TEMPLATES_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HMIN_TRACKING_INVENTORY_REF_VW,CURRENT_INVENTORY,INTEGER,4,0,,N
HMIN_TRACKING_INVENTORY_REF_VW,MAXIMUM_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,MINIMUM_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,NEXT_TRACKING_LINE_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,NEXT_TRACKING_LINE_NAME,CHARACTER,32,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,NEXT_TRACKING_PP_NAME,CHARACTER,32,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,STD_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_DIVISION_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_DIVISION_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_DIVISION_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_DIVISION_STD_INV,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_LINE_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_LINE_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_LINE_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_PLANT_NAME,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_PROCESS_POINT_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_PROCESS_POINT_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_PROCESS_POINT_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_SEQ,DOUBLE,8,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_SITE_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_REF_VW,TRACKING_SITE_NAME,VARCHAR,16,0,,N
HMIN_TRACKING_INVENTORY_VW,CURRENT_INVENTORY,INTEGER,4,0,,N
HMIN_TRACKING_INVENTORY_VW,CURRENT_INV_STATUS,INTEGER,4,0,,N
HMIN_TRACKING_INVENTORY_VW,DIFF,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_VW,MAXIMUM_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_VW,MINIMUM_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_VW,NEXT_TRACKING_LINE_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_VW,NEXT_TRACKING_LINE_NAME,CHARACTER,32,0,,Y
HMIN_TRACKING_INVENTORY_VW,NEXT_TRACKING_PP_NAME,CHARACTER,32,0,,Y
HMIN_TRACKING_INVENTORY_VW,STD_INVENTORY,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_DIVISION_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_DIVISION_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_DIVISION_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_DIVISION_STD_INV,INTEGER,4,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_LINE_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_LINE_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_LINE_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_PLANT_NAME,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_PROCESS_POINT_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_PROCESS_POINT_ID,VARCHAR,16,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_PROCESS_POINT_NAME,VARCHAR,32,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_SEQ,DOUBLE,8,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_SITE_DESC,VARCHAR,128,0,,Y
HMIN_TRACKING_INVENTORY_VW,TRACKING_SITE_NAME,VARCHAR,16,0,,N
HMIN_VIN_VW,ACTUAL_MISSION_TYPE,VARCHAR,7,0,,Y
HMIN_VIN_VW,ACTUAL_OFF_DATE,DATE,4,0,,Y
HMIN_VIN_VW,AF_ON_SEQUENCE_NUMBER,INTEGER,4,0,,Y
HMIN_VIN_VW,AUTO_HOLD_STATUS,SMALLINT,2,0,,Y
HMIN_VIN_VW,ENGINE_SERIAL_NO,VARCHAR,17,0,,Y
HMIN_VIN_VW,ENGINE_STATUS,INTEGER,4,0,,Y
HMIN_VIN_VW,KD_LOT_NUMBER,VARCHAR,18,0,,Y
HMIN_VIN_VW,KEY_NO,VARCHAR,7,0,,Y
HMIN_VIN_VW,LAST_PASSING_PROCESS_POINT_ID,VARCHAR,16,0,,Y
HMIN_VIN_VW,MISSION_SERIAL_NO,VARCHAR,20,0,,Y
HMIN_VIN_VW,PLAN_OFF_DATE,DATE,4,0,,Y
HMIN_VIN_VW,PRODUCTION_DATE,DATE,4,0,,Y
HMIN_VIN_VW,PRODUCTION_LOT,VARCHAR,20,0,,Y
HMIN_VIN_VW,PRODUCT_SPEC_CODE,VARCHAR,22,0,,Y
HMIN_VIN_VW,PRODUCT_START_DATE,DATE,4,0,,Y
HMIN_VIN_VW,SHORT_VIN,VARCHAR,11,0,,Y
HMIN_VIN_VW,TRACKING_STATUS,VARCHAR,16,0,,N
HMIN_VIN_VW,VIN,VARCHAR,17,0,,N
HNA_WSBUILDS_TBX,BUILD_DATE,DATE,4,0,,Y
HNA_WSBUILDS_TBX,BUILD_ID,VARCHAR,20,0,,N
HNA_WSBUILDS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
HNA_WSBUILDS_TBX,DEFAULT_BUILD,CHARACTER,1,0,N',N
HNA_WSBUILDS_TBX,DESCRIPTION,VARCHAR,128,0,,Y
HNA_WSBUILDS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HNA_WSBUILDS_TBX,URL,VARCHAR,120,0,,N
HNA_WSCLIENTS_TBX,ASSET_NUMBER,VARCHAR,20,0,',Y
HNA_WSCLIENTS_TBX,BUILD_ID,VARCHAR,20,0,,N
HNA_WSCLIENTS_TBX,COLUMN_LOCATION,VARCHAR,20,0,',Y
HNA_WSCLIENTS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
HNA_WSCLIENTS_TBX,DESCRIPTION,VARCHAR,128,0,,Y
HNA_WSCLIENTS_TBX,HEARTBEAT_TIMESTAMP,TIMESTAMP,10,6,,Y
HNA_WSCLIENTS_TBX,HOST_NAME,VARCHAR,32,0,,N
HNA_WSCLIENTS_TBX,IP_ADDRESS,VARCHAR,255,0,,N
HNA_WSCLIENTS_TBX,RESTART_IN_SECS,INTEGER,4,0,-1,N
HNA_WSCLIENTS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HNA_WSDEFBUILDS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
HNA_WSDEFBUILDS_TBX,DEF_BUILD_ID,VARCHAR,20,0,,N
HNA_WSDEFBUILDS_TBX,ENVIRONMENT,VARCHAR,64,0,,N
HNA_WSDEFBUILDS_TBX,ENV_DESCRIPTION,VARCHAR,128,0,,Y
HNA_WSDEFBUILDS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOLD_PARM_TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,6,,N
HOLD_PARM_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOLD_PARM_TBX,DEPARTMENT,CHARACTER,2,0,,N
HOLD_PARM_TBX,DIE_NUMBER,VARCHAR,80,0,,N
HOLD_PARM_TBX,HOLD_ASSOCIATE_ID,VARCHAR,11,0,,N
HOLD_PARM_TBX,HOLD_ASSOCIATE_NAME,VARCHAR,30,0,,N
HOLD_PARM_TBX,HOLD_ID,BIGINT,8,0,,N
HOLD_PARM_TBX,HOLD_REASON,VARCHAR,80,0,,N
HOLD_PARM_TBX,MACHINE_NUMBER,VARCHAR,50,0,,N
HOLD_PARM_TBX,QSR_ID,INTEGER,4,0,,Y
HOLD_PARM_TBX,RELEASE_ASSOCIATE_ID,VARCHAR,11,0,,Y
HOLD_PARM_TBX,RELEASE_ASSOCIATE_NAME,VARCHAR,30,0,,Y
HOLD_PARM_TBX,RELEASE_FLAG,SMALLINT,2,0,,N
HOLD_PARM_TBX,RELEASE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOLD_PARM_TBX,START_DATE,DATE,4,0,,N
HOLD_PARM_TBX,STOP_DATE,DATE,4,0,,N
HOLD_PARM_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOLD_STATUS_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOLD_STATUS_TBX,HOLD_STATUS_DESCRIPTION,VARCHAR,255,0,,Y
HOLD_STATUS_TBX,HOLD_STATUS_ID,INTEGER,4,0,,N
HOLD_STATUS_TBX,HOLD_STATUS_NAME,CHARACTER,20,0,,Y
HOLD_STATUS_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOST_PRIORITY_PLAN_TBX,AFAE_FLAG,CHARACTER,1,0,,N
HOST_PRIORITY_PLAN_TBX,AFAE_OFF_DATE,DATE,4,0,,N
HOST_PRIORITY_PLAN_TBX,CARRY_I_O_FLAG,CHARACTER,1,0,,N
HOST_PRIORITY_PLAN_TBX,CREATE_DATE,DATE,4,0,CURRENT DATE,N
HOST_PRIORITY_PLAN_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOST_PRIORITY_PLAN_TBX,DEMAND_TYPE,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,EXT_COLOUR_CODE,CHARACTER,10,0,,N
HOST_PRIORITY_PLAN_TBX,INT_COLOUR_CODE,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,KD_LOT_NO,CHARACTER,18,0,,N
HOST_PRIORITY_PLAN_TBX,LINE_NUMBER,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,MODEL_CODE,CHARACTER,3,0,,N
HOST_PRIORITY_PLAN_TBX,MODEL_OPTION,CHARACTER,3,0,,N
HOST_PRIORITY_PLAN_TBX,MODEL_TYPE_CODE,CHARACTER,3,0,,N
HOST_PRIORITY_PLAN_TBX,MODEL_YEAR_CODE,CHARACTER,1,0,,N
HOST_PRIORITY_PLAN_TBX,NO_OF_UNITS,INTEGER,4,0,,N
HOST_PRIORITY_PLAN_TBX,NO_OF_UNITS_CICO,INTEGER,4,0,,N
HOST_PRIORITY_PLAN_TBX,PA_LINE_NUMBER,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,PA_PLAN_PROC_LOC,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,PLAN_CODE,CHARACTER,11,0,,N
HOST_PRIORITY_PLAN_TBX,PLAN_CREATED,CHARACTER,1,0,,N
HOST_PRIORITY_PLAN_TBX,PLAN_PROC_LOC,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,PROD_SEQ_NUMBER,CHARACTER,12,0,,N
HOST_PRIORITY_PLAN_TBX,REMAKE_FLAG,CHARACTER,1,0,,N
HOST_PRIORITY_PLAN_TBX,ROW_PROCESSED,CHARACTER,1,0,N',N
HOST_PRIORITY_PLAN_TBX,START_VIN_NUMBER,CHARACTER,17,0,,N
HOST_PRIORITY_PLAN_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
HOST_PRIORITY_PLAN_TBX,WE_LINE_NUMBER,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,WE_PLAN_PROC_LOC,CHARACTER,2,0,,N
HOST_PRIORITY_PLAN_TBX,Y_N_FLAG,CHARACTER,1,0,,N
MBPN_PRODUCT_TBX,CONTAINER_ID,CHARACTER,17,0,,Y
MBPN_PRODUCT_TBX,CONTAINER_POS,INTEGER,4,0,,Y
MBPN_PRODUCT_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MBPN_PRODUCT_TBX,CURRENT_ORDER_NO,CHARACTER,20,0,,Y
MBPN_PRODUCT_TBX,CURRENT_PRODUCT_SPEC_CODE,CHARACTER,30,0,,Y
MBPN_PRODUCT_TBX,HOLD_STATUS_ID,INTEGER,4,0,,Y
MBPN_PRODUCT_TBX,LAST_PASSING_PROCESS_POINT,CHARACTER,16,0,,Y
MBPN_PRODUCT_TBX,PRODUCT_ID,CHARACTER,17,0,,N
MBPN_PRODUCT_TBX,PRODUCT_STATUS_ID,INTEGER,4,0,,Y
MBPN_PRODUCT_TBX,TRACKING_SEQ,DOUBLE,8,0,,Y
MBPN_PRODUCT_TBX,TRACKING_STATUS,CHARACTER,16,0,,Y
MBPN_PRODUCT_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MBPN_TBX,CLASS_NO,CHARACTER,3,0,,N
MBPN_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MBPN_TBX,HES_COLOR,CHARACTER,11,0,,N
MBPN_TBX,MAIN_NO,CHARACTER,5,0,,N
MBPN_TBX,MBPN,CHARACTER,18,0,,N
MBPN_TBX,PRODUCT_SPEC_CODE,CHARACTER,30,0,,N
MBPN_TBX,PROTOTYPE_CODE,CHARACTER,1,0,,N
MBPN_TBX,SUPPLEMENTARY_NO,CHARACTER,2,0,,N
MBPN_TBX,TARGET_NO,CHARACTER,2,0,,N
MBPN_TBX,TYPE_NO,CHARACTER,4,0,,N
MBPN_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MEASUREMENT_SPEC_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,CURRENT TIMESTAMP,N
MEASUREMENT_SPEC_TBX,MAXIMUM_LIMIT,DOUBLE,8,0,,Y
MEASUREMENT_SPEC_TBX,MAX_ATTEMPTS,INTEGER,4,0,,Y
MEASUREMENT_SPEC_TBX,MEASUREMENT_SEQ_NUM,INTEGER,4,0,,N
MEASUREMENT_SPEC_TBX,MINIMUM_LIMIT,DOUBLE,8,0,,Y
MEASUREMENT_SPEC_TBX,PART_ID,CHARACTER,5,0,,N
MEASUREMENT_SPEC_TBX,PART_NAME,CHARACTER,32,0,,N
MEASUREMENT_SPEC_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MTX_GROUP_HISTORY_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MTX_GROUP_HISTORY_TBX,DURATION_MSEC,BIGINT,8,0,,Y
MTX_GROUP_HISTORY_TBX,END_TIME,TIMESTAMP,10,6,,Y
MTX_GROUP_HISTORY_TBX,METRIC_GROUP_HISTORY_ID,BIGINT,8,0,,N
MTX_GROUP_HISTORY_TBX,METRIC_GROUP_ID,BIGINT,8,0,,N
MTX_GROUP_HISTORY_TBX,PRIORITY,INTEGER,4,0,,Y
MTX_GROUP_HISTORY_TBX,START_TIME,TIMESTAMP,10,6,,Y
MTX_GROUP_HISTORY_TBX,TIME_REMAINING_MSEC,BIGINT,8,0,,Y
MTX_GROUP_HISTORY_TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MTX_GROUP_METRICS_HISTORY_TBX,CREATE_TIMESTAMP,TIMESTAMP,10,6,,Y
MTX_GROUP_METRICS_HISTORY_TBX,METRIC_GROUP_HISTORY_ID,BIGINT,8,0,,N
MTX_GROUP_METRICS_HISTORY_TBX,METRIC_HISTORY_ID,BIGINT,8,0,,N
